Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Cost,Payment_Method
ORD100207,08/12/2025,CUST11370,Tablet,Electronics,North,5,"₹24,771.71",0.05,117665.60381326823,106414.96608765417,UPI
ORD100208,11/07/2024,CUST11835,Mouse,Accessories,North,2,₹781.63,0.15,1328.7677702638211,1330.0814702431273,UPI
ORD100209,22/07/2025,CUST10554,Monitor,Electronics,South,5,"₹10,311.27",0.15,43822.89337622581,40328.82571685058,Credit Card
ORD100210,09/07/2024,CUST11204,Printer,Office Equipment,West,7,"₹8,078.76",0.1,50896.19854841697,43630.815231742534,Debit Card
ORD100211,07/06/2025,CUST10861,Printer,Office Equipment,North,5,"₹9,718.98",0.05,46165.16679639404,33741.623858645544,Credit Card
ORD100212,30/07/2025,CUST12253,Smartphone,Electronics,East,1,"₹27,343.94",0.1,24609.550404790145,22040.55441006877,Debit Card
ORD100213,24/11/2024,CUST12270,Printer,Office Equipment,East,5,"₹8,273.19",0.1,37229.34604889277,35689.58416401313,Cash
ORD100214,21/06/2025,CUST12058,Laptop,Electronics,East,1,"₹72,584.38",0.15,61696.72521754812,49977.26841867774,UPI
ORD100215,17/07/2024,CUST10437,Smartphone,Electronics,West,1,"₹33,374.54",0.15,28368.360146502786,22696.700140230627,Cash
ORD100216,27/02/2024,CUST10232,Laptop,Electronics,South,2,"₹68,320.64",0.1,122977.1516016479,92069.32650113017,Credit Card
ORD100217,11/03/2024,,Headphones,Electronics,South,3,"₹2,248.01",0.0,6744.031006083328,5902.942239176461,Debit Card
ORD100218,22/11/2024,CUST11769,Printer,Office Equipment,East,1,"₹8,679.10",0.0,8679.102812059244,6520.513941825389,Credit Card
ORD100219,20/10/2025,CUST12067,Keyboard,Accessories,West,1,"₹1,657.54",0.05,1574.6590093596208,1443.5798379124867,Net Banking
ORD100220,03/04/2024,CUST11991,Keyboard,Accessories,East,6,"₹1,892.80",0.1,10221.101716654564,8777.271687414679,Net Banking
ORD100221,28/11/2024,CUST10602,Laptop,Electronics,North,4,"₹70,458.66",0.15,239559.4288921756,192258.8787504466,Debit Card
ORD100222,28/05/2025,CUST10858,Keyboard,Accessories,South,2,"₹1,606.75",,3213.50441977896,2455.730685336834,Cash
ORD100223,27/05/2024,CUST12337,Monitor,Electronics,East,4,"₹13,432.64",0.1,48357.507594474955,34576.960862904874,Cash
ORD100224,10/06/2025,CUST11770,Monitor,Electronics,West,5,"₹11,866.17",0.15,50431.2363799127,43042.650036149884,Debit Card
ORD100225,11/08/2024,CUST12450,Headphones,Electronics,East,6,"₹2,721.25",0.1,14694.77371070454,11821.213519988069,UPI
ORD100226,13/08/2025,CUST10546,Smartphone,Electronics,East,3,"₹25,964.74",0.05,73999.50465910134,59311.05895015186,Net Banking
ORD100227,26/02/2025,CUST10665,Printer,Office Equipment,South,2,"₹8,623.57",0.1,15522.424568914465,12218.350642028088,Debit Card
ORD100228,03/02/2025,CUST11639,Keyboard,Accessories,East,7,"₹1,537.98",0.05,10227.578383181093,7831.506787286367,UPI
ORD100229,09/05/2024,CUST11182,Monitor,Electronics,North,5,"₹12,786.55",0.1,57539.45264925752,54043.832093145866,Debit Card
ORD100230,04/12/2024,CUST12445,Laptop,Electronics,North,7,"₹56,799.29",,397595.0574365568,258639.38261402643,UPI
ORD100231,17/09/2025,CUST10028,Tablet,Electronics,North,3,"₹20,932.69",0.1,56518.25279609124,53902.19468354397,Debit Card
ORD100232,15/01/2024,CUST11556,Monitor,Electronics,South,1,"₹13,014.30",0.0,13014.295250299703,9771.024095386003,Credit Card
ORD100233,07/07/2025,CUST12401,Monitor,Electronics,North,3,"₹12,896.28",0.1,34819.95417036792,30025.808166079165,Cash
ORD100234,25/12/2024,CUST11330,Mouse,Accessories,East,3,₹937.88,,2813.6345925020023,1770.322610861968,Debit Card
ORD100235,09/06/2025,CUST10343,Smartphone,Electronics,West,6,"₹31,746.19",0.0,190477.114497435,122033.39525652898,Credit Card
ORD100236,29/04/2025,CUST10152,Keyboard,Accessories,South,6,"₹1,881.66",,11289.989493335575,9089.79396315436,Credit Card
ORD100237,11/11/2024,CUST11069,Tablet,Electronics,North,1,"₹22,932.42",,22932.42132944508,19542.663059489867,Net Banking
ORD100238,13/08/2024,CUST11904,Monitor,Electronics,South,5,"₹11,458.76",0.1,51564.40516867067,42699.88359598792,UPI
ORD100239,02/04/2025,CUST11681,Laptop,Electronics,North,3,"₹55,799.23",0.05,159027.80900407123,108290.7990908827,Debit Card
ORD100240,12/04/2024,CUST10259,Smartphone,Electronics,East,5,"₹29,476.43",0.0,147382.16324171008,121315.60752001079,Debit Card
ORD100241,02/03/2025,CUST11626,Laptop,Electronics,West,3,"₹56,136.46",0.0,168409.38961803514,144311.4795493614,UPI
ORD100242,10/03/2024,CUST12274,Keyboard,Accessories,South,4,"₹1,783.19",0.05,6776.115894793713,5618.111786739377,Debit Card
ORD100243,19/04/2025,CUST11631,Headphones,Electronics,South,6,"₹2,473.06",0.15,12612.602085991317,9662.763044226689,Debit Card
ORD100244,04/04/2025,CUST10646,Smartphone,Electronics,South,3,"₹27,108.49",,81325.48150612312,58187.70085068936,UPI
ORD100245,02/03/2024,CUST10042,Mouse,Accessories, SOUTH ,2,₹976.75,0.0,1953.5012803993602,1686.1725674038985,Net Banking
ORD100246,06/07/2025,CUST11409,Smartphone,Electronics,East,5,"₹31,837.88",0.1,143270.47834737247,104052.97198492606,Debit Card
ORD100247,30/10/2024,CUST11835,Headphones,Electronics,South,7,"₹2,544.65",0.1,16031.324329811961,11539.185575688722,Credit Card
ORD100248,28/07/2025,CUST12181,Printer,Office Equipment,South,4,"₹10,149.95",0.05,38569.822032048505,32337.805389054352,UPI
ORD100249,31/01/2024,CUST11865,Laptop,Electronics,West,7,"₹60,850.15",0.1,383355.93685787445,320344.80701348506,Debit Card
ORD100250,11/05/2024,CUST11164,Smartphone,Electronics,West,2,"₹27,858.29",,55716.579986369885,36623.92004915603,Cash
ORD100251,26/12/2024,CUST11363,Headphones,Electronics,West,6,"₹2,262.58",0.05,12896.688111486463,10488.745744489397,Cash
ORD100252,17/05/2024,CUST10489,Keyboard,Accessories,South,7,"₹1,824.00",0.0,12767.982397814825,11009.434384831135,UPI
ORD100253,28/08/2024,CUST11828,Smartphone,Electronics,West,3,"₹27,348.21",0.15,69737.94734293241,68872.79312514096,Debit Card
ORD100254,27/04/2025,CUST11649,Printer,Office Equipment,South,2,"₹9,996.02",0.0,19992.036123368736,12031.786222947423,Cash
ORD100255,15/04/2024,CUST10001,Laptop,Electronics,South,5,"₹61,184.04",,305920.20262217085,258655.0497652597,UPI
ORD100256,09/05/2025,CUST10765,Printer,Office Equipment,West,7,"₹8,975.51",,62828.596093461536,48725.622363579954,Debit Card
ORD100257,16/03/2024,CUST10415,Keyboard,Accessories,North,1,"₹1,815.94",0.0,1815.9358130622875,1225.3847690876503,Credit Card
ORD100258,07/05/2024,CUST12434,Laptop,Electronics,West,5,"₹61,249.11",0.1,275620.984537465,191757.95190086134,Credit Card
ORD100259,05/03/2025,CUST10185,Laptop,Electronics,West,7,"₹69,649.18",0.15,414412.63653461053,425108.2779268239,Net Banking
ORD100260,02/08/2025,,Laptop,Electronics,West,1,"₹68,745.42",0.1,61870.88003090244,41806.19141306729,Cash
ORD100261,04/05/2024,CUST10782,Headphones,Electronics,West,4,"₹2,695.61",0.1,9704.18977619736,7026.840799395023,Net Banking
ORD100262,07/08/2024,CUST12315,Headphones,Electronics,West,1,"₹2,579.44",,2579.440352343245,2032.4682749231133,UPI
ORD100263,06/11/2025,CUST10509,Mouse,Accessories,South,2,₹889.25,0.0,1778.4984378203337,1444.5420391640018,Credit Card
ORD100264,23/12/2025,CUST12367,Headphones,Electronics,East,4,"₹2,461.69",0.1,8862.076160664794,6643.266109420647,Net Banking
ORD100265,28/02/2025,CUST10465,Mouse,Accessories,East,,₹958.46,0.0,2875.3929949109565,2318.6586532083693,Cash
ORD100266,22/11/2024,CUST10101,Headphones,Electronics,South,1,"₹2,407.78",0.05,2287.387609252055,1960.528250007837,Cash
ORD100267,10/09/2024,CUST11048,Headphones,Electronics,South,6,"₹2,452.94",0.2,11774.135212003868,12138.596659110533,Credit Card
ORD100268,23/03/2025,CUST11243,Headphones,Electronics,West,2,"₹2,247.75",0.15,3821.1806770080934,3646.297026621521,Credit Card
ORD100269,07/03/2025,CUST11559,Headphones,Electronics,North,7,"₹2,634.72",0.1,16598.753906118523,11234.507251141855,Net Banking
ORD100270,03/08/2024,CUST11310,Tablet,Electronics,North,2,"₹19,207.70",0.0,38415.40668989927,32647.18621450996,Net Banking
ORD100271,17/01/2024,CUST11358,Smartphone,Electronics,South,4,"₹34,414.61",0.2,110126.75023335787,104287.04173054843,Credit Card
ORD100272,20/04/2024,CUST10768,Headphones,Electronics,West,6,"₹2,232.80",0.05,12726.978142400105,9654.998888953682,UPI
ORD100273,30/11/2025,CUST12092,Printer,Office Equipment,West,4,"₹8,684.04",0.1,31262.550010271105,21079.343834061605,Debit Card
ORD100274,01/11/2024,CUST11366,Mouse,Accessories,East,3,₹829.20,0.0,2487.602312647608,1904.0709165591795,Cash
ORD100275,18/12/2024,CUST10984,Smartphone,Electronics,,6,"₹28,115.92",0.1,151825.98492281468,108905.23296202344,Net Banking
ORD100276,07/12/2024,CUST10194,Tablet,Electronics,North,1,"₹20,828.19",0.1,18745.372300866144,15690.89389171408,Cash
ORD100277,25/07/2025,CUST11019,Smartphone,Electronics,North,6,"₹31,965.03",0.05,182200.66958348962,125235.16447587169,Debit Card
ORD100278,17/02/2024,CUST11102,Smartphone,Electronics,East,5,"₹27,090.74",0.1,121908.34556275517,107362.83698447341,Debit Card
ORD100279,01/03/2024,CUST10026,,Electronics,South,6,"₹11,149.88",0.05,63554.33624552005,41803.82042857731,Net Banking
ORD100280,20/07/2024,CUST12018,Mouse,Accessories,West,3,₹792.33,0.15,2020.4303931512006,1825.7724811512153,Credit Card
ORD100281,21/12/2024,CUST11900,Smartphone,Electronics,North,3,"₹28,483.14",0.1,76904.47796875205,66673.13832610133,Cash
ORD100282,04/05/2025,CUST10589,Tablet,Electronics,South,5,"₹24,912.20",0.2,99648.78202471777,88521.58233660477,UPI
ORD100283,24/12/2024,CUST11505,Smartphone,Electronics,South,5,"₹28,920.98",0.0,144604.90422075015,123897.98803480237,UPI
ORD100284,18/11/2024,CUST10341,Tablet,Electronics,East,7,"₹23,830.43",0.0,166813.02964694978,124681.71069788527,Credit Card
ORD100285,15/11/2025,CUST10314,Laptop,Electronics,South,7,"₹64,253.23",0.0,449772.5875370128,364381.0401134337,Credit Card
ORD100286,27/04/2024,CUST11678,Monitor,Electronics,West,1,"₹11,818.56",0.0,11818.558863523314,8562.123160296773,UPI
ORD100287,21/02/2025,CUST10479,Mouse,Accessories,North,2,₹987.47,0.1,1777.4498787856596,1622.7722722627748,Cash
ORD100288,30/01/2025,CUST12304,Headphones,Electronics,North,7,"₹2,145.11",0.0,15015.802131262317,12782.532185071099,Credit Card
ORD100289,11/12/2024,CUST10427,Keyboard,Accessories,West,3,"₹1,997.04",0.0,5991.116128719357,4287.463530752257,UPI
ORD100290,12/08/2025,CUST11625,Mouse,Accessories,East,5,₹896.01,0.05,4256.029839177238,3901.4850843267604,Net Banking
ORD100291,13/07/2024,CUST11018,Mouse,Accessories,West,1,₹859.80,0.1,773.8239059997263,552.7476145656042,UPI
ORD100292,27/11/2025,CUST10188,Monitor,Electronics,South,1,"₹13,464.61",0.15,11444.914949934237,11268.896098640098,Cash
ORD100293,30/08/2024,CUST10095,Tablet,Electronics, west,3,"₹20,943.07",0.05,59687.75440686019,46948.10958625447,UPI
ORD100294,01/02/2025,CUST10348,Mouse,Accessories,South,6,"₹1,028.98",,6173.869715239637,3943.592820160589,Credit Card
ORD100295,15/01/2025,CUST11946,Headphones,Electronics,East,6,"₹2,827.27",0.0,16963.604246773295,13148.371853722829,UPI
ORD100296,12/09/2025,CUST12477,Mouse,Accessories,West,7,₹837.34,0.1,5275.237383980679,3732.3376437738457,Credit Card
ORD100297,16/11/2024,CUST10795,Printer,Office Equipment,West,2,"₹8,569.63",0.05,16282.291952695485,14542.586398052015,UPI
ORD100298,26/07/2024,CUST10672,Tablet,Electronics,South,2,"₹24,060.31",0.2,38496.489285940064,39866.79587708102,Debit Card
ORD100299,16/01/2024,CUST12296,Mouse,Accessories,West,4,₹817.81,0.0,3271.2588888459045,2562.0766275354877,Cash
ORD100300,22/09/2024,CUST11019,Tablet,Electronics,South,4,"₹23,530.88",,94123.52129148818,62614.34568997446,Credit Card
ORD100301,26/08/2025,CUST10679,Tablet,Electronics,East,1,"₹19,552.40",0.15,16619.537934717813,17002.46906075803,UPI
ORD100302,08/01/2024,CUST11384,Headphones,Electronics,East,4,"₹2,279.20",0.1,8205.134922214107,7647.968389254328,Credit Card
ORD100303,16/10/2025,CUST10915,Mouse,Accessories,North,7,₹900.14,0.1,5670.860382110323,5042.397333084066,Net Banking
ORD100304,31/01/2025,CUST10751,Smartphone,Electronics,South,2,"₹32,212.94",0.05,61204.57752856083,45246.490950367894,Cash
ORD100305,12/04/2024,CUST12302,Headphones,Electronics,North,6,"₹2,679.57",0.0,16077.42889598032,11826.02308256263,UPI
ORD100306,08/08/2024,CUST11826,Printer,Office Equipment,North,4,"₹9,294.09",,37176.360540264846,25824.843489599007,Net Banking
ORD100307,08/02/2025,CUST10421,Headphones,Electronics,East,4,"₹2,329.08",0.15,7918.887318434559,7805.490549183114,Credit Card
ORD100308,18/08/2024,CUST11480,Tablet,Electronics,North,5,"₹21,441.49",0.0,107207.46951673283,73596.55724444978,Cash
ORD100309,20/03/2024,CUST12114,Monitor,Electronics,East,5,"₹11,086.37",0.0,55431.85679851489,36957.92336070921,Net Banking
ORD100310,01/05/2025,CUST11219,Smartphone,Electronics,North,5,"₹27,993.16",0.05,132967.49492049406,92379.78652048646,UPI
ORD100311,05/05/2025,CUST10378,Laptop,Electronics,North,1,"₹61,552.87",0.15,52319.93814307873,43845.67974845676,Net Banking
ORD100312,27/03/2024,CUST11215,Keyboard,Accessories,North,3,"₹1,853.38",0.1,5004.119962686875,4305.940211866926,Net Banking
ORD100313,24/07/2024,CUST11238,Monitor,Electronics,East,6,"₹10,947.34",0.15,55831.442153799406,54705.72757170344,Net Banking
ORD100314,27/06/2024,CUST10503,Keyboard,Accessories,North,1,"₹1,552.99",0.0,1552.9875403594126,1333.889142892309,Credit Card
ORD100315,26/04/2025,CUST12184,Laptop,Electronics,West,6,"₹68,752.87",,412517.194260502,256760.7877664384,Debit Card
ORD100316,17/06/2025,CUST10095,Headphones,Electronics,East,4,"₹2,141.35",0.0,8565.41920181746,5252.4252441056,Cash
ORD100317,14/06/2025,CUST10399,Laptop,Electronics,North,1,"₹74,180.30",0.05,70471.28875083925,52042.364441732985,Debit Card
ORD100318,16/11/2025,CUST10267,Headphones,Electronics,West,1,"₹2,387.71",,2387.714132685003,1974.2311294791257,Cash
ORD100319,15/07/2025,CUST10093,Printer,Office Equipment,South,7,"₹7,667.77",0.15,45623.22974630766,45841.83615309743,Credit Card
ORD100320,22/08/2024,CUST10722,Smartphone,Electronics,West,1,"₹33,461.27",0.1,30115.141022457614,21655.003060681738,Cash
ORD100321,19/03/2024,CUST10598,Mouse,Accessories,West,1,₹926.95,0.2,741.5577792007548,630.3359047201081,Net Banking
ORD100322,24/03/2025,CUST12030,Laptop,Electronics,South,1,"₹71,189.15",0.0,71189.14974939963,60692.25949399782,Debit Card
ORD100323,30/10/2025,CUST10655,Keyboard,Accessories,South,5,"₹1,764.91",0.0,8824.566732217107,6717.512398073044,Cash
ORD100324,12/12/2025,CUST10612,Printer,Office Equipment,North,7,"₹8,606.29",0.0,60244.037588963336,43023.578767099585,Credit Card
ORD100325,17/06/2024,CUST11017,Headphones,Electronics,North,2,"₹2,616.39",0.05,4971.144956343301,3496.492799311762,Debit Card
ORD100326,21/06/2024,CUST10222,Smartphone,Electronics,East,6,"₹29,154.01",0.15,148685.4401575028,110483.89030073657,Credit Card
ORD100327,28/01/2024,CUST11859,Keyboard,Accessories,East,6,"₹1,830.35",0.1,9883.904271829007,6922.750523095873,Credit Card
ORD100328,13/04/2024,CUST12036,Headphones,Electronics,East,2,"₹2,333.37",0.05,4433.397601313509,3680.843721668226,UPI
ORD100329,09/02/2025,CUST10119,Printer,Office Equipment,West,1,"₹8,548.14",0.15,7265.921208447127,6853.182730694201,Net Banking
ORD100330,03/02/2025,CUST11590,Tablet,Electronics,North,4,"₹19,242.46",0.05,73121.34434160076,54062.97132598699,Credit Card
ORD100331,27/09/2024,CUST11429,Mouse,Accessories,North,1,₹975.97,0.0,975.9704364139586,751.1849978123676,Debit Card
ORD100332,14/08/2024,CUST12439,Mouse,Accessories,West,1,₹859.19,0.05,816.2302371188046,553.0515662567702,Credit Card
ORD100333,28/08/2025,CUST11813,Keyboard,Accessories,North,4,"₹2,056.50",0.15,6992.098431011544,4983.860840086603,UPI
ORD100334,01/12/2024,CUST12264,Mouse,Accessories,South,6,₹835.13,0.1,4509.728365565198,3146.5438894840836,Cash
ORD100335,13/08/2025,CUST12017,Monitor,Electronics,South,7,"₹11,910.19",,83371.32754279205,52493.999659136134,Credit Card
ORD100336,04/12/2025,CUST11526,Printer,Office Equipment,North,5,"₹8,474.94",0.2,33899.74776581462,37109.027141899845,Debit Card
ORD100337,19/08/2024,CUST12416,Headphones,Electronics,East,2,"₹2,645.44",0.15,4497.254853017484,3524.1749295840773,Credit Card
ORD100338,28/05/2024,,Laptop,Electronics,West,3,"₹71,013.14",0.15,181083.4953531254,135824.31553321445,Credit Card
ORD100339,26/11/2025,CUST12063,Mouse,Accessories,West,5,₹896.49,0.1,4034.2180375792204,3687.760897657439,Debit Card
ORD100340,08/04/2025,CUST11114,Mouse,Accessories,South,2,₹864.07,,1728.1408809993543,1214.303825131509,Debit Card
ORD100341,31/07/2024,CUST10257,Printer,Office Equipment,West,4,"₹9,660.83",0.1,34778.98282130058,25417.75766876146,Debit Card
ORD100342,29/03/2025,CUST11653,Monitor,Electronics,South,6,"₹10,889.24",0.05,62068.65750419378,43232.74979222694,Net Banking
ORD100343,11/01/2025,CUST10439,Monitor,Electronics,West,6,"₹12,358.08",0.0,74148.47290538205,47375.73735793141,Debit Card
ORD100344,23/10/2025,CUST11270,Keyboard,Accessories,West,1,"₹1,926.16",0.2,1540.9257668379014,1198.7892115577413,Debit Card
ORD100345,05/07/2024,CUST11801,Monitor,Electronics,South,3,"₹11,169.37",0.05,31832.706212749283,26486.088515304455,UPI
ORD100346,24/12/2025,CUST12184,Tablet,Electronics,North,2,"₹23,027.62",0.15,39146.946596079295,33306.92832914498,Net Banking
ORD100347,14/11/2025,CUST10529,Monitor,Electronics,West,4,"₹12,846.81",,51387.25648925173,32968.167881175235,Debit Card
ORD100348,11/05/2024,CUST12241,Tablet,Electronics,North,2,"₹19,474.95",0.05,37002.40453373026,32012.32663586006,UPI
ORD100349,30/04/2024,CUST10617,Monitor,Electronics,East,7,"₹11,366.07",0.05,75584.34517507972,48163.54017915625,Net Banking
ORD100350,24/01/2025,CUST11963,Smartphone,Electronics,South,7,"₹29,156.75",0.0,204097.28101985384,147068.1335406773,Net Banking
ORD100351,02/02/2024,CUST12122,Printer,Office Equipment,South,3,"₹9,745.08",0.1,26311.729424566653,18583.25959662074,UPI
ORD100352,06/08/2024,CUST11640,Keyboard,Accessories,East,3,"₹1,836.45",0.15,4682.954568020567,3348.4554482374233,Cash
ORD100353,13/11/2024,CUST11154,Mouse,Accessories,East,4,₹886.38,0.05,3368.2500714384696,2673.9843923338794,Credit Card
ORD100354,08/12/2025,CUST11466,Keyboard,Accessories,East,1,"₹1,702.14",0.1,1531.9234100540555,1095.3613994125365,Cash
ORD100355,25/12/2025,CUST10992,Headphones,Electronics,South,7,"₹2,128.05",0.1,13406.689960137577,9223.577436608215,Debit Card
ORD100356,20/04/2024,CUST10268,Printer,Office Equipment,East,6,"₹7,704.59",0.05,43916.1871999296,33933.629727315616,Debit Card
ORD100357,12/10/2025,CUST11173,Headphones,Electronics,East,3,"₹2,305.33",0.0,6916.004007906582,5783.287819555898,UPI
ORD100358,07/03/2024,CUST10052,Printer,Office Equipment,East,4,"₹7,965.06",0.0,31860.258543018997,23448.388124574645,Net Banking
ORD100359,30/06/2025,CUST10641,Monitor,Electronics,East,3,"₹10,630.51",0.2,25513.22819831998,19846.204339855238,UPI
ORD100360,09/09/2025,CUST12477,Laptop,Electronics,North,2,"₹67,003.42",0.05,127306.50307166182,91824.15672014662,Debit Card
ORD100361,12/10/2025,CUST10218,Laptop,Electronics,North,3,"₹67,056.38",0.0,201169.1364083814,145828.69414782999,Cash
ORD100362,12/06/2024,CUST10140,Printer,Office Equipment,North,1,"₹7,770.88",0.05,7382.340460706784,5274.282925399186,UPI
ORD100363,14/10/2025,CUST12442,Keyboard,Accessories,East,6,"₹1,850.73",0.15,9438.697683458337,7712.084545766114,Cash
ORD100364,25/03/2024,CUST11812,Monitor,Electronics,West,5,"₹10,724.95",0.15,45581.02448871563,39684.830244050536,UPI
ORD100365,13/01/2025,CUST10729,Tablet,Electronics,North,7,"₹21,189.69",0.05,140911.43750068973,128139.16536385014,UPI
